Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebVisitsMonth,Complain,age,total_children,total_spending,total_purchases,meat_share,fruit_share,fish_share,sweet_share,gold_share,deals_share,web_share,catalog_share,store_share,Customer_Days
2n Cycle,Together,58582.0,15,2,5,0,33,1,763,22,0.13892529488859764,0.045871559633027525,0.13237221494102228,0.10091743119266056,0.05504587155963303,0.09090909090909091,0.4090909090909091,0.09090909090909091,0.4090909090909091,274
Graduation,Single,72282.0,70,1,7,0,64,0,1331,22,0.3148009015777611,0.0202854996243426,0.067618332081142,0.10443275732531931,0.1149511645379414,0.045454545454545456,0.22727272727272727,0.3181818181818182,0.4090909090909091,345
Graduation,Married,50387.0,91,3,5,0,59,2,525,19,0.1657142857142857,0.017142857142857144,0.022857142857142857,0.02666666666666667,0.06476190476190476,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.42105263157894735,302
PhD,Together,32583.0,10,1,7,0,54,2,9,4,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.25,0.25,0.0,0.5,14
Graduation,Together,62568.0,99,3,4,0,53,1,953,16,0.4176285414480588,0.017838405036726127,0.08394543546694648,0.03672612801678909,0.06400839454354669,0.1875,0.3125,0.1875,0.3125,83
Master,Divorced,44635.0,25,2,7,0,44,2,68,7,0.1323529411764706,0.0,0.0,0.0,0.04411764705882353,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,261
Master,Single,33316.0,34,3,6,0,44,2,131,10,0.2366412213740458,0.007633587786259542,0.030534351145038167,0.030534351145038167,0.0916030534351145,0.3,0.2,0.1,0.4,268
Graduation,Married,63967.0,57,3,2,0,47,1,882,23,0.1598639455782313,0.09523809523809523,0.08276643990929705,0.03968253968253968,0.1836734693877551,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.5217391304347826,324
2n Cycle,Together,52513.0,84,2,7,0,37,0,1149,25,0.20974760661444736,0.014795474325500435,0.09051348999129678,0.16362053959965187,0.20191470844212359,0.08,0.36,0.2,0.36,663
Graduation,Married,25293.0,51,1,8,0,46,1,37,5,0.2972972972972973,0.0,0.0,0.05405405405405406,0.24324324324324326,0.2,0.2,0.2,0.4,287
PhD,Widow,54111.0,97,2,5,0,50,1,388,15,0.13917525773195877,0.015463917525773196,0.020618556701030927,0.007731958762886598,0.12886597938144329,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.4,308
Graduation,Together,78394.0,13,1,2,0,29,0,1428,16,0.4880952380952381,0.018907563025210083,0.15126050420168066,0.01680672268907563,0.11624649859943978,0.0625,0.25,0.375,0.3125,499
Master,Married,80739.0,92,1,1,0,57,0,1633,24,0.4507042253521127,0.056338028169014086,0.023882424984690752,0.0,0.056338028169014086,0.041666666666666664,0.125,0.4583333333333333,0.375,402
Master,Together,22669.0,30,3,9,0,40,1,173,10,0.20809248554913296,0.08092485549132948,0.2138728323699422,0.12716763005780346,0.2774566473988439,0.3,0.4,0.1,0.2,403
Graduation,Single,29236.0,30,2,9,0,28,1,99,9,0.24242424242424243,0.04040404040404041,0.16161616161616163,0.09090909090909091,0.09090909090909091,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,264
Graduation,Together,44911.0,11,3,7,0,56,1,215,12,0.10232558139534884,0.0,0.009302325581395349,0.004651162790697674,0.14418604651162792,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,471
PhD,Married,54693.0,72,8,6,0,53,1,929,31,0.15285252960172227,0.01829924650161464,0.024757804090419805,0.02798708288482239,0.03767491926803014,0.25806451612903225,0.1935483870967742,0.12903225806451613,0.41935483870967744,497
Graduation,Together,48186.0,39,3,7,0,41,1,219,12,0.3013698630136986,0.0136986301369863,0.0547945205479452,0.0319634703196347,0.1552511415525114,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,101
Graduation,Married,54809.0,0,4,4,0,38,2,174,12,0.3275862068965517,0.034482758620689655,0.07471264367816093,0.07471264367816093,0.12643678160919541,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,291
Graduation,Together,41580.0,15,3,5,0,37,2,92,9,0.2608695652173913,0.05434782608695652,0.043478260869565216,0.0,0.03260869565217391,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,566
PhD,Married,80336.0,12,1,1,0,45,0,1052,25,0.43346007604562736,0.01806083650190114,0.1520912547528517,0.13498098859315588,0.06273764258555133,0.04,0.08,0.36,0.52,293
Graduation,Married,47743.0,56,3,6,0,58,1,275,14,0.15636363636363637,0.007272727272727273,0.0,0.04363636363636364,0.07272727272727272,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.42857142857142855,464
2n Cycle,Married,62972.0,39,2,6,0,60,1,587,16,0.08006814310051108,0.02555366269165247,0.034071550255536626,0.0,0.3270868824531516,0.125,0.4375,0.25,0.1875,695
PhD,Divorced,57333.0,55,11,6,0,61,1,1662,33,0.2388688327316486,0.00842358604091456,0.0457280385078219,0.03489771359807461,0.10589651022864019,0.3333333333333333,0.24242424242424243,0.15151515151515152,0.2727272727272727,645
PhD,Together,32313.0,60,3,9,0,33,1,159,11,0.3522012578616352,0.025157232704402517,0.012578616352201259,0.025157232704402517,0.0440251572327044,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,503
Master,Widow,84953.0,73,1,2,0,62,0,1024,18,0.587890625,0.046875,0.0615234375,0.0703125,0.0703125,0.05555555555555555,0.16666666666666666,0.5555555555555556,0.2222222222222222,391
Master,Divorced,27071.0,90,2,6,0,47,1,35,7,0.5428571428571428,0.08571428571428572,0.0,0.05714285714285714,0.08571428571428572,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,67
Master,Together,68148.0,86,1,2,0,58,0,1042,15,0.3915547024952015,0.06333973128598848,0.03550863723608445,0.05470249520153551,0.08157389635316699,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.4,302
Master,Together,65735.0,37,5,7,0,50,2,395,19,0.3012658227848101,0.017721518987341773,0.010126582278481013,0.0379746835443038,0.027848101265822784,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.3157894736842105,204
PhD,Married,86836.0,7,1,5,0,40,0,557,23,0.49012567324955114,0.03770197486535009,0.0,0.03770197486535009,0.11310592459605028,0.043478260869565216,0.2608695652173913,0.43478260869565216,0.2608695652173913,655
PhD,Married,4023.0,29,15,19,0,52,2,9,15,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0,6
Graduation,Married,30093.0,19,1,7,0,25,0,69,6,0.4057971014492754,0.08695652173913043,0.18840579710144928,0.057971014492753624,0.2318840579710145,0.16666666666666666,0.3333333333333333,0.0,0.5,356
PhD,Married,57705.0,14,3,6,0,49,1,486,18,0.10905349794238683,0.0,0.012345679012345678,0.00823045267489712,0.0823045267489712,0.16666666666666666,0.4444444444444444,0.05555555555555555,0.3333333333333333,169
Graduation,Single,25008.0,72,2,8,0,27,1,34,6,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.029411764705882353,0.2647058823529412,0.3333333333333333,0.16666666666666666,0.0,0.5,147
2n Cycle,Single,83257.0,56,1,6,1,20,0,1365,28,0.43223443223443225,0.01978021978021978,0.02783882783882784,0.07838827838827839,0.04908424908424908,0.03571428571428571,0.17857142857142858,0.35714285714285715,0.42857142857142855,649
Graduation,Together,22280.0,85,1,8,0,40,1,13,4,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.25,0.25,0.0,0.5,406
PhD,Married,72159.0,62,1,2,0,37,0,1401,21,0.6416845110635261,0.03783012134189864,0.02426837972876517,0.028551034975017844,0.03783012134189864,0.047619047619047616,0.19047619047619047,0.2857142857142857,0.47619047619047616,608
Graduation,Together,64260.0,1,1,3,0,54,0,1574,14,0.5184243964421855,0.10736975857687421,0.012706480304955527,0.0,0.01905972045743329,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.2857142857142857,534
PhD,Single,82733.0,28,1,4,0,31,0,1323,20,0.31746031746031744,0.03779289493575208,0.0491307634164777,0.02872260015117158,0.02872260015117158,0.05,0.4,0.2,0.35,292
Master,Divorced,74290.0,70,4,6,0,44,1,1217,32,0.05916187345932621,0.0,0.0,0.009860312243221035,0.009860312243221035,0.125,0.3125,0.25,0.3125,321
Master,Single,58217.0,84,1,6,0,64,3,103,7,0.1262135922330097,0.009708737864077669,0.02912621359223301,0.04854368932038835,0.1262135922330097,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,589
Master,Together,21024.0,89,1,7,0,39,0,84,7,0.21428571428571427,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,360
PhD,Married,70116.0,73,1,1,0,43,0,1536,23,0.392578125,0.028645833333333332,0.061848958333333336,0.037760416666666664,0.018880208333333332,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.5217391304347826,519
Graduation,Together,54006.0,42,2,7,0,30,1,581,18,0.3493975903614458,0.13253012048192772,0.010327022375215147,0.04130808950086059,0.16695352839931152,0.1111111111111111,0.4444444444444444,0.05555555555555555,0.3888888888888889,649
PhD,Married,69063.0,16,1,3,0,49,1,928,14,0.1336206896551724,0.03771551724137931,0.07435344827586207,0.008620689655172414,0.028017241379310345,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.35714285714285715,599
2n Cycle,Divorced,11448.0,16,1,6,0,40,0,14,4,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.25,0.25,0.0,0.5,196
Graduation,Single,61825.0,56,1,4,0,36,1,424,15,0.2358490566037736,0.1179245283018868,0.12971698113207547,0.07075471698113207,0.06367924528301887,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.5333333333333333,326
Graduation,Married,70886.0,65,1,2,0,44,1,960,14,0.24895833333333334,0.07291666666666667,0.10729166666666666,0.09166666666666666,0.05520833333333333,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.2857142857142857,258
Graduation,Married,69109.0,10,1,4,0,33,0,1555,20,0.29517684887459805,0.01607717041800643,0.0797427652733119,0.01864951768488746,0.06109324758842444,0.05,0.3,0.3,0.35,597
Graduation,Widow,60208.0,13,11,7,0,42,2,656,29,0.10823170731707317,0.0350609756097561,0.022865853658536585,0.0,0.0899390243902439,0.3793103448275862,0.27586206896551724,0.10344827586206896,0.2413793103448276,630
Master,Together,32889.0,78,3,5,0,47,2,55,9,0.23636363636363636,0.0,0.07272727272727272,0.03636363636363636,0.14545454545454545,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,296
Graduation,Single,34738.0,51,1,6,0,31,1,20,5,0.5,0.1,0.15,0.0,0.1,0.2,0.2,0.0,0.6,49
Master,Together,30538.0,27,4,10,0,44,1,367,17,0.14168937329700274,0.0,0.021798365122615803,0.008174386920980926,0.05449591280653951,0.23529411764705882,0.5294117647058824,0.0,0.23529411764705882,636
2n Cycle,Together,82326.0,30,1,2,0,38,0,2257,22,0.33407177669472754,0.06291537439078422,0.07044749667700487,0.0358883473637572,0.08108108108108109,0.045454545454545456,0.22727272727272727,0.45454545454545453,0.2727272727272727,111
PhD,Divorced,26642.0,71,2,6,0,48,1,42,7,0.35714285714285715,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.19047619047619047,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,120
Graduation,Divorced,69932.0,97,2,4,0,51,1,1049,26,0.14585319351763584,0.16396568160152525,0.14299332697807435,0.10009532888465204,0.05433746425166826,0.07692307692307693,0.2692307692307692,0.23076923076923078,0.4230769230769231,382
Graduation,Single,44503.0,83,2,6,0,43,2,48,7,0.16666666666666666,0.020833333333333332,0.0,0.0,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,74
PhD,Single,60200.0,3,6,6,0,67,1,685,25,0.1927007299270073,0.027737226277372264,0.0,0.008759124087591242,0.03795620437956204,0.24,0.24,0.08,0.44,543
Graduation,Divorced,49638.0,71,1,2,0,63,1,39,5,0.07692307692307693,0.2564102564102564,0.07692307692307693,0.1282051282051282,0.0,0.2,0.2,0.0,0.6,71
2n Cycle,Single,23830.0,3,1,7,0,28,0,43,5,0.13953488372093023,0.18604651162790697,0.09302325581395349,0.18604651162790697,0.37209302325581395,0.2,0.2,0.0,0.6,142
Master,Widow,33051.0,15,3,9,0,56,0,835,21,0.29101796407185626,0.08502994011976048,0.12934131736526946,0.1125748502994012,0.2622754491017964,0.14285714285714285,0.42857142857142855,0.047619047619047616,0.38095238095238093,682
Graduation,Married,72905.0,52,1,1,0,57,0,1515,20,0.29372937293729373,0.07524752475247524,0.11947194719471947,0.10891089108910891,0.13399339933993398,0.05,0.15,0.35,0.45,159
PhD,Together,69702.0,8,2,4,0,64,1,1039,26,0.23099133782483156,0.008662175168431183,0.04812319538017324,0.01828681424446583,0.0548604427333975,0.07692307692307693,0.2692307692307692,0.2692307692307692,0.38461538461538464,495
Graduation,Divorced,70300.0,89,3,8,0,40,1,1596,26,0.21177944862155387,0.03822055137844611,0.03759398496240601,0.02882205513784461,0.02882205513784461,0.11538461538461539,0.19230769230769232,0.19230769230769232,0.5,349
PhD,Married,70643.0,66,1,6,0,31,0,1828,18,0.16630196936542668,0.058533916849015315,0.012582056892778994,0.07822757111597374,0.018052516411378557,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.2222222222222222,622
PhD,Married,30396.0,22,2,7,0,46,1,34,6,0.17647058823529413,0.0,0.0,0.029411764705882353,0.35294117647058826,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,60
PhD,Divorced,50616.0,56,2,7,0,47,1,149,10,0.10738255033557047,0.0,0.0,0.006711409395973154,0.026845637583892617,0.2,0.4,0.0,0.4,72
Master,Single,62772.0,74,1,2,0,46,1,946,23,0.16596194503171247,0.05179704016913319,0.045454545454545456,0.008456659619450317,0.11416490486257928,0.043478260869565216,0.21739130434782608,0.2608695652173913,0.4782608695652174,406
PhD,Single,30298.0,48,1,3,0,30,0,28,6,0.42857142857142855,0.10714285714285714,0.21428571428571427,0.03571428571428571,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,41
Graduation,Single,52413.0,67,2,7,0,31,1,450,17,0.29555555555555557,0.017777777777777778,0.12444444444444444,0.12444444444444444,0.02666666666666667,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.4117647058823529,603
PhD,Married,44155.0,24,1,4,0,58,2,46,5,0.1956521739130435,0.021739130434782608,0.0,0.0,0.30434782608695654,0.2,0.2,0.2,0.4,161
PhD,Divorced,86979.0,67,1,2,0,44,0,1702,16,0.490599294947121,0.05875440658049354,0.038190364277320796,0.04876615746180964,0.020564042303172738,0.0625,0.3125,0.3125,0.3125,234
Graduation,Together,76532.0,38,4,5,0,40,2,820,25,0.21585365853658536,0.036585365853658534,0.10975609756097561,0.16829268292682928,0.036585365853658534,0.16,0.36,0.2,0.28,293
Graduation,Married,42081.0,86,2,6,0,33,1,382,15,0.2879581151832461,0.02617801047120419,0.14136125654450263,0.015706806282722512,0.07068062827225131,0.13333333333333333,0.4,0.2,0.26666666666666666,488
PhD,Married,67546.0,90,1,3,0,27,0,2126,20,0.36124176857949203,0.06302916274694262,0.07055503292568203,0.017873941674506115,0.08090310442144873,0.05,0.2,0.5,0.25,667
Master,Together,88420.0,87,1,1,0,26,0,2069,20,0.2957950700821653,0.07394876752054133,0.047849202513291444,0.045915901401643304,0.07394876752054133,0.05,0.2,0.35,0.4,58
Graduation,Married,31158.0,62,2,8,0,30,1,72,7,0.2222222222222222,0.08333333333333333,0.2777777777777778,0.0,0.06944444444444445,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,518
Graduation,Divorced,61671.0,23,8,8,0,47,1,732,28,0.07650273224043716,0.009562841530054645,0.0,0.0,0.03825136612021858,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.21428571428571427,26
Graduation,Single,69719.0,99,1,1,0,41,0,801,11,0.2596754057428215,0.10736579275905118,0.2209737827715356,0.017478152309612985,0.05368289637952559,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.45454545454545453,34
Graduation,Divorced,49160.0,29,2,6,0,66,1,236,12,0.18220338983050846,0.08898305084745763,0.1059322033898305,0.0423728813559322,0.0635593220338983,0.16666666666666666,0.25,0.08333333333333333,0.5,252
Basic,Together,24882.0,52,1,6,0,37,1,80,5,0.125,0.05,0.3625,0.0,0.45,0.2,0.2,0.2,0.4,658
PhD,Single,90933.0,90,1,1,0,61,0,1685,15,0.2551928783382789,0.018397626112759646,0.03679525222551929,0.037388724035608306,0.04688427299703264,0.06666666666666667,0.26666666666666666,0.4,0.26666666666666666,90
PhD,Single,113734.0,9,0,1,0,70,0,277,27,0.010830324909747292,0.007220216606498195,0.0036101083032490976,0.9458483754512635,0.010830324909747292,0.0,1.0,0.0,0.0,32
PhD,Together,59292.0,71,2,3,0,65,1,507,18,0.1341222879684418,0.027613412228796843,0.03747534516765286,0.027613412228796843,0.027613412228796843,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.4444444444444444,381
PhD,Married,45759.0,13,2,7,0,51,2,68,7,0.2647058823529412,0.014705882352941176,0.04411764705882353,0.0,0.058823529411764705,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,491
Graduation,Single,22148.0,16,1,7,0,32,0,49,5,0.2857142857142857,0.10204081632653061,0.0,0.08163265306122448,0.22448979591836735,0.2,0.2,0.0,0.6,77
Master,Married,73395.0,94,1,2,0,28,0,397,15,0.20151133501259447,0.017632241813602016,0.05037783375314862,0.017632241813602016,0.027707808564231738,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.4,103
Graduation,Divorced,29819.0,77,3,6,0,44,1,39,9,0.6153846153846154,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,248
Graduation,Married,45688.0,20,2,4,0,47,1,306,14,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.5714285714285714,155
Graduation,Married,62820.0,51,1,1,0,61,0,976,14,0.27151639344262296,0.0625,0.1413934426229508,0.0625,0.05430327868852459,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.42857142857142855,414
PhD,Married,60491.0,81,4,5,0,44,1,1028,28,0.23054474708171208,0.04571984435797665,0.011673151750972763,0.01848249027237354,0.07392996108949416,0.14285714285714285,0.21428571428571427,0.39285714285714285,0.25,296
Graduation,Together,33235.0,71,1,7,0,29,1,70,7,0.22857142857142856,0.0,0.02857142857142857,0.014285714285714285,0.08571428571428572,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,144
Graduation,Married,35701.0,36,1,6,0,56,0,46,5,0.1956521739130435,0.021739130434782608,0.15217391304347827,0.06521739130434782,0.10869565217391304,0.2,0.2,0.0,0.6,467
Master,Married,31535.0,95,1,7,0,35,1,51,5,0.2549019607843137,0.0784313725490196,0.0,0.0,0.37254901960784315,0.2,0.2,0.2,0.4,276
2n Cycle,Together,92556.0,32,0,0,0,55,0,1263,21,0.278701504354711,0.14489311163895488,0.1456848772763262,0.018210609659540775,0.022169437846397466,0.0,0.14285714285714285,0.23809523809523808,0.6190476190476191,70
Graduation,Single,67384.0,32,2,5,0,45,1,1490,22,0.1174496644295302,0.026845637583892617,0.10604026845637583,0.03557046979865772,0.07181208053691275,0.09090909090909091,0.3181818181818182,0.36363636363636365,0.22727272727272727,596
Master,Together,80573.0,85,1,2,0,44,0,1564,24,0.2749360613810742,0.08823529411764706,0.03836317135549872,0.058823529411764705,0.00959079283887468,0.041666666666666664,0.16666666666666666,0.25,0.5416666666666666,623
